PassMark Volatility Workbench Log file  -  http://www.passmark.com 
================================================================== 
Volatility Workbench Version: V3.0 Build 1006 
Volatility 3 Framework Version: 2.5.0 
Log Date: Thu May 16 15:38:45 2024
 
 
Time Stamp: Thu May 16 14:52:25 2024
 
"C:\Users\technopc\Downloads\VolatilityWorkbench\vol.exe" -f "C:\Users\technopc\Desktop\volatility3\20240516.mem" windows.pslist.PsList  
Volatility 3 Framework 2.5.0 
PID	PPID	ImageFileName	Offset(V)	Threads	Handles	SessionId	Wow64	CreateTime	ExitTime	File output 
* 0xa0442a2	40-d0-97-fb	bf8833564f66850c571414af9cdda0ce	fbc1aa9ca0518d04187ede6ac049fb2c	2	False	Not Defined PartitionType	0x4d098c06	N/A
* 0xa0442a2	40-d0-97-fb	bf8833564f66850c571414af9cdda0ce	fbc1aa9ca0518d04187ede6ac049fb2c	3	False	Not Defined PartitionType	0xa40fbc28	N/A
* 0xa0442a2	40-d0-97-fb	bf8833564f66850c571414af9cdda0ce	fbc1aa9ca0518d04187ede6ac049fb2c	4	False	Microsoft Extended	0x6a40003b	N/A
0xa048ca3	38-00-c3-9c	ad3c7e3d145059430b497d7588c29359	44ca9ba2c0e46c544a11be4edcb45517	N/A	N/A	N/A	N/A	
0x0:	add	byte ptr [rax + 0x3c], dl

0x3:	add	byte ptr [rax + 0x3c], al
0x6:	add	byte ptr [rax], dh
0x8:	cmp	al, 0
0xa:	and	byte ptr [rax + rax], bh
0xd:	adc	byte ptr [rax + rax], bh
0x10:	add	byte ptr [rax + rax], bh
* 0xa048ca3	38-00-c3-9c	ad3c7e3d145059430b497d7588c29359	44ca9ba2c0e46c544a11be4edcb45517	1	False	PartitionMagic recovery partition	0x3cf555	N/A
* 0xa048ca3	38-00-c3-9c	ad3c7e3d145059430b497d7588c29359	44ca9ba2c0e46c544a11be4edcb45517	2	False	PartitionMagic recovery partition	0x97003c9d	N/A
* 0xa048ca3	38-00-c3-9c	ad3c7e3d145059430b497d7588c29359	44ca9ba2c0e46c544a11be4edcb45517	3	False	Empty	0x3cbd003c	N/A
* 0xa048ca3	38-00-c3-9c	ad3c7e3d145059430b497d7588c29359	44ca9ba2c0e46c544a11be4edcb45517	4	False	Not Defined PartitionType	0x52aaaa00	N/A
0xa05c021	00-98-78-05	ebe619ccf9077e697195ad8ba8f7fbc5	912242bc104edfb6c2c7d269a80200bf	N/A	N/A	N/A	N/A	
0x0:	sbb	byte ptr [rax], al
0x2:	lock sbb	byte ptr [rax], al
0x5:	rcr	byte ptr [rax], 0
0x8:	and	byte ptr [rsi + 0x18540000], ch
0xe:	add	byte ptr [rax], ch
0x10:	sbb	byte ptr [rax], al
0x12:	sbb	byte ptr [rdx + 0x18ac1555], 0
0x19:	mov	eax, 0x18880018
0x1e:	add	byte ptr [rcx + 0xaf1400], bh
0x24:	add	al, ch
0x26:	pop	rax
0x27:	add	byte ptr [rax + 0x38], al
0x2a:	add	byte ptr [rax + 0x18], bh
0x2d:	add	byte ptr [rax + 0x18], cl
0x30:	add	byte ptr [rax + 0x18e00018], ch
0x36:	add	byte ptr [rax + 0x1190018], dh
0x3c:	mov	al, 0x98
0x3f:	or	ebx, dword ptr [rax]
0x41:	add	byte ptr [rax - 0x576ffec8], al

0x47:	stosb	byte ptr [rdi], al
0x48:	cmpsb	byte ptr [rsi], byte ptr [rdi]
0x49:	stosb	byte ptr [rdi], al
0x4a:	cmp	byte ptr [rax], al
0x4c:	jo	0x66
0x4e:	add	byte ptr [rax + 0x18e40018], dh
0x54:	add	ah, cl
0x56:	sbb	byte ptr [rax], al
0x58:	cld	

0x59:	sbb	byte ptr [rax], al
0x5b:	sub	al, 0xb1
0x5d:	fmul	dword ptr [rdx]
0x5f:	sbb	byte ptr [rax], al
0x61:	sbb	byte ptr [rax], al
0x64:	mov	byte ptr [rax], bl
0x66:	add	byte ptr [rax + 0x18], dh
0x69:	add	byte ptr [rax + 0x18d00018], ah
0x6f:	add	al, al
0x71:	sbb	byte ptr [rax], al
0x73:	loopne	0x8d
0x75:	add	byte ptr [rax], dl
0x77:	mov	dl, 0
* 0xa05c021	00-98-78-05	ebe619ccf9077e697195ad8ba8f7fbc5	912242bc104edfb6c2c7d269a80200bf	1	False	Empty	0xa82d552a	N/A
* 0xa05c021	00-98-78-05	ebe619ccf9077e697195ad8ba8f7fbc5	912242bc104edfb6c2c7d269a80200bf	2	False	Empty	0x5800f8b8	N/A
* 0xa05c021	00-98-78-05	ebe619ccf9077e697195ad8ba8f7fbc5	912242bc104edfb6c2c7d269a80200bf	3	False	Not Defined PartitionType	0x38e800	N/A
* 0xa05c021	00-98-78-05	ebe619ccf9077e697195ad8ba8f7fbc5	912242bc104edfb6c2c7d269a80200bf	4	False	Not Defined PartitionType	0x6dab6400	N/A
0xa062a19	cc-38-00-5c	20b148b6e768c740a6604b291befc990	cd1cbaa9a8ade6d27483e16e37d49e73	N/A	N/A	N/A	N/A	
0x0:	add	al, dh
* 0xa062a19	cc-38-00-5c	20b148b6e768c740a6604b291befc990	cd1cbaa9a8ade6d27483e16e37d49e73	1	False	AST SmartSleep Partition	0xcf001884	N/A
* 0xa062a19	cc-38-00-5c	20b148b6e768c740a6604b291befc990	cd1cbaa9a8ade6d27483e16e37d49e73	2	False	Not Defined PartitionType	0x586c0018	N/A
* 0xa062a19	cc-38-00-5c	20b148b6e768c740a6604b291befc990	cd1cbaa9a8ade6d27483e16e37d49e73	3	False	Empty	0xfd00008d	N/A
* 0xa062a19	cc-38-00-5c	20b148b6e768c740a6604b291befc990	cd1cbaa9a8ade6d27483e16e37d49e73	4	False	Not Defined PartitionType	0xff004f46	N/A
0xa062e0b	03-84-01-fd	560ca1fd6e6035af8e3b572c9f448127	d3238c38ebb472284ec173dae8a3e752	N/A	N/A	N/A	N/A	
0x0:	sar	byte ptr [rdx], 1
0x2:	add	byte ptr [rax + 0x3cc400fc], bh
0x8:	add	byte ptr [rax + rbx], cl
0xb:	add	dword ptr [rdi], ebx
0xd:	sbb	byte ptr [rax], al
* 0xa062e0b	03-84-01-fd	560ca1fd6e6035af8e3b572c9f448127	d3238c38ebb472284ec173dae8a3e752	1	False	Not Defined PartitionType	0x8ac42f01	N/A
* 0xa062e0b	03-84-01-fd	560ca1fd6e6035af8e3b572c9f448127	d3238c38ebb472284ec173dae8a3e752	2	False	Not Defined PartitionType	0x1d886701	N/A
* 0xa062e0b	03-84-01-fd	560ca1fd6e6035af8e3b572c9f448127	d3238c38ebb472284ec173dae8a3e752	3	False	Not Defined PartitionType	0xb850006d	N/A
* 0xa062e0b	03-84-01-fd	560ca1fd6e6035af8e3b572c9f448127	d3238c38ebb472284ec173dae8a3e752	4	False	Not Defined PartitionType	0x691e8a	N/A
0xa09893d	d8-44-b7-c7	b2334ebc1eedd28e35af39f1e2972057	5f2c2ac15d55f8d4f67bd92aa6562a12	N/A	N/A	N/A	N/A	
0x0:	and	cl, byte ptr [rax]
0x2:	and	al, 0x20
0x5:	sbb	byte ptr [rax], al
0x7:	add	byte ptr [rax], al
0x9:	loopne	0xffffffffffffffec
0xb:	add	byte ptr [rax + rax - 0x1ed000e2], bl
0x12:	nop	
0x13:	add	byte ptr [rax], al
0x15:	xor	byte ptr [rbp - 0x63cfff1b], al
0x1b:	sbb	byte ptr [rax], al
0x1d:	test	ch, ah
0x1f:	sbb	byte ptr [rax], al
0x21:	or	byte ptr [rax], ah
0x23:	add	byte ptr [rax], ah
0x25:	cmp	dword ptr [rax], eax
0x27:	pushfq	
0x28:	in	eax, 0xa2
0x2a:	cmp	dword ptr [rbx], esp
0x2c:	loopne	0x2e
0x2e:	xor	byte ptr [rdx + rdi*2 + 0x2ee58e00], cl
0x35:	loopne	0x39
0x37:	and	byte ptr [rsi], ch
0x39:	loopne	0x69
0x3b:	and	al, 0x22
0x3d:	loopne	0x3f
0x3f:	and	byte ptr [rax + 0x4015800], bl
0x45:	shr	byte ptr [rbp + 8], 1
0x48:	or	byte ptr [rax + rax], al
0x4b:	loop	0x4d
0x4d:	movabs	al, byte ptr [0xa00003e0601001e1]
0x57:	loope	0xc
0x59:	or	al, 0x54
0x5b:	jb	0xcc
0x5d:	push	0x61
0x5f:	outsb	dx, byte ptr [rsi]
0x60:	sub	al, 0x13
0x62:	imul	r12d, dword ptr [rsp + r13*2 + 0x65], 0x13217474
0x6b:	and	dword ptr [rax + rbp*2], esp
0x6f:	add	byte ptr [rax + 0x28], al
* 0xa09893d	d8-44-b7-c7	b2334ebc1eedd28e35af39f1e2972057	5f2c2ac15d55f8d4f67bd92aa6562a12	1	False	Empty	0x784524bb	N/A
* 0xa09893d	d8-44-b7-c7	b2334ebc1eedd28e35af39f1e2972057	5f2c2ac15d55f8d4f67bd92aa6562a12	2	False	Not Defined PartitionType	0x626d6f42	N/A
* 0xa09893d	d8-44-b7-c7	b2334ebc1eedd28e35af39f1e2972057	5f2c2ac15d55f8d4f67bd92aa6562a12	3	False	Unix System V	0x60f04200	N/A
* 0xa09893d	d8-44-b7-c7	b2334ebc1eedd28e35af39f1e2972057	5f2c2ac15d55f8d4f67bd92aa6562a12	4	False	FreeBSD	0x1fa6d9e9	N/A
0xa0ac919	65-72-61-63	61b6e1cfd6100950a4cb46a63a89db06	68a3f8c03b06dd2992f4a36863881aa5	N/A	N/A	N/A	N/A	
* 0xa0ac919	65-72-61-63	61b6e1cfd6100950a4cb46a63a89db06	68a3f8c03b06dd2992f4a36863881aa5	1	False	Not Defined PartitionType	0x21937092	N/A
* 0xa0ac919	65-72-61-63	61b6e1cfd6100950a4cb46a63a89db06	68a3f8c03b06dd2992f4a36863881aa5	2	False	Not Defined PartitionType	0x2c9a3100	N/A
* 0xa0ac919	65-72-61-63	61b6e1cfd6100950a4cb46a63a89db06	68a3f8c03b06dd2992f4a36863881aa5	3	False	Not Defined PartitionType	0x790030c1	N/A
* 0xa0ac919	65-72-61-63	61b6e1cfd6100950a4cb46a63a89db06	68a3f8c03b06dd2992f4a36863881aa5	4	False	Linux Extended	0x900031	N/A
0xa0b82c4	8f-11-00-00	4de72180f5f06593a3db07ef94cac5d8	7cdf62b2f0fac6cb748af1d638edb109	N/A	N/A	N/A	N/A	

0x0:	mov	bh, 0x46
* 0xa0b82c4	8f-11-00-00	4de72180f5f06593a3db07ef94cac5d8	7cdf62b2f0fac6cb748af1d638edb109	1	False	Not Defined PartitionType	0x33971660	N/A
* 0xa0b82c4	8f-11-00-00	4de72180f5f06593a3db07ef94cac5d8	7cdf62b2f0fac6cb748af1d638edb109	2	False	Not Defined PartitionType	0x5453484d	N/A
* 0xa0b82c4	8f-11-00-00	4de72180f5f06593a3db07ef94cac5d8	7cdf62b2f0fac6cb748af1d638edb109	3	False	Empty	0xa3037e1	N/A
* 0xa0b82c4	8f-11-00-00	4de72180f5f06593a3db07ef94cac5d8	7cdf62b2f0fac6cb748af1d638edb109	4	False	Not Defined PartitionType	0xf0ecfb7	N/A
0xa0d738e	06-6e-67-22	18115f975ca824e82cacf38219143301	694a12a758b302a483307734450f99cd	N/A	N/A	N/A	N/A	
0x0:	add	eax, 0x69052049
0x5:	add	esi, dword ptr [rsi]
0x7:	test	eax, 0xc900939
0xc:	add	byte ptr [rax], al
* 0xa0d738e	06-6e-67-22	18115f975ca824e82cacf38219143301	694a12a758b302a483307734450f99cd	1	False	Not Defined PartitionType	0x66417261	N/A
* 0xa0d738e	06-6e-67-22	18115f975ca824e82cacf38219143301	694a12a758b302a483307734450f99cd	2	False	Not Defined PartitionType	0x173	N/A
* 0xa0d738e	06-6e-67-22	18115f975ca824e82cacf38219143301	694a12a758b302a483307734450f99cd	3	False	Not Defined PartitionType	0xc5f70000	N/A
* 0xa0d738e	06-6e-67-22	18115f975ca824e82cacf38219143301	694a12a758b302a483307734450f99cd	4	False	Not Defined PartitionType	0xc3d37603	N/A
0xa0f9aa9	65-78-69-74	7639f71bb405e68b44db2bf6872c3333	c1396be913a238b130a981c8a0b0f185	N/A	N/A	N/A	N/A	
* 0xa0f9aa9	65-78-69-74	7639f71bb405e68b44db2bf6872c3333	c1396be913a238b130a981c8a0b0f185	1	False	Not Defined PartitionType	0x3075f05f	N/A
* 0xa0f9aa9	65-78-69-74	7639f71bb405e68b44db2bf6872c3333	c1396be913a238b130a981c8a0b0f185	2	False	Not Defined PartitionType	0xc70ab659	N/A
* 0xa0f9aa9	65-78-69-74	7639f71bb405e68b44db2bf6872c3333	c1396be913a238b130a981c8a0b0f185	3	False	Hidden FAT32,CHS	0x849750c6	N/A
* 0xa0f9aa9	65-78-69-74	7639f71bb405e68b44db2bf6872c3333	c1396be913a238b130a981c8a0b0f185	4	False	Not Defined PartitionType	0x3b132971	N/A
0xa1206a6	0d-3a-00-01	31d05cc589913697f4d0756a7aacad6e	38da6f5d35ed87f64adfcd74593991e8	N/A	N/A	N/A	N/A	
0x0:	cmp	al, byte ptr [rsp + riz*2]
0x3:	add	byte ptr [rdi - 0x68], ch
* 0xa1206a6	0d-3a-00-01	31d05cc589913697f4d0756a7aacad6e	38da6f5d35ed87f64adfcd74593991e8	1	False	AST SmartSleep Partition	0xc038d3c4	N/A
* 0xa1206a6	0d-3a-00-01	31d05cc589913697f4d0756a7aacad6e	38da6f5d35ed87f64adfcd74593991e8	2	False	Empty	0x48030039	N/A
* 0xa1206a6	0d-3a-00-01	31d05cc589913697f4d0756a7aacad6e	38da6f5d35ed87f64adfcd74593991e8	3	False	Empty	0x63007316	N/A
* 0xa1206a6	0d-3a-00-01	31d05cc589913697f4d0756a7aacad6e	38da6f5d35ed87f64adfcd74593991e8	4	False	Not Defined PartitionType	0x29003c50	N/A
0xa1208e5	30-78-26-1f	f77ef62f8187ce37a2206a82d931e42d	3e5c779f7dc8424fc3104cad375bd20b	N/A	N/A	N/A	N/A	
0x0:	add	byte ptr [rcx + 0x6097a006], dl
0x6:	cli	
* 0xa1208e5	30-78-26-1f	f77ef62f8187ce37a2206a82d931e42d	3e5c779f7dc8424fc3104cad375bd20b	1	False	Not Defined PartitionType	0xf7f0045	N/A
* 0xa1208e5	30-78-26-1f	f77ef62f8187ce37a2206a82d931e42d	3e5c779f7dc8424fc3104cad375bd20b	2	False	Not Defined PartitionType	0x643ca84e	N/A
* 0xa1208e5	30-78-26-1f	f77ef62f8187ce37a2206a82d931e42d	3e5c779f7dc8424fc3104cad375bd20b	3	False	Not Defined PartitionType	0xb900bd1a	N/A
* 0xa1208e5	30-78-26-1f	f77ef62f8187ce37a2206a82d931e42d	3e5c779f7dc8424fc3104cad375bd20b	4	False	Not Defined PartitionType	0x363b36a0	N/A
0xa122933	00-00-c4-05	8474d4321d04121675c896d1f724498e	d6ed96729ab0d33b797df5b580469130	N/A	N/A	N/A	N/A	
0x0:	jns	0x72
0x2:	je	0x73
0x4:	push	rbx
0x5:	jb	0x7e
0x8:	imul	esp, dword ptr [rbx - 0x70], 0x65048020
0xf:	add	byte ptr [rsi], ah
0x12:	inc	byte ptr [eax]
0x15:	xchg	ecx, eax
0x18:	add	byte ptr [rbp + 0x61], cl
0x1b:	outsb	dx, byte ptr [rsi]
* 0xa122933	00-00-c4-05	8474d4321d04121675c896d1f724498e	d6ed96729ab0d33b797df5b580469130	1	False	Not Defined PartitionType	0x44896d6d	N/A
* 0xa122933	00-00-c4-05	8474d4321d04121675c896d1f724498e	d6ed96729ab0d33b797df5b580469130	2	False	Not Defined PartitionType	0x5f756006	N/A
* 0xa122933	00-00-c4-05	8474d4321d04121675c896d1f724498e	d6ed96729ab0d33b797df5b580469130	3	False	VMWare File System	0xb590438	N/A
* 0xa122933	00-00-c4-05	8474d4321d04121675c896d1f724498e	d6ed96729ab0d33b797df5b580469130	4	False	Not Defined PartitionType	0xff8019	N/A
0xa13d9f7	98-09-10-04	9e611020fc7174fa3244a2a52247153b	983441d154e6e320b1bc4158f86c68e0	N/A	N/A	N/A	N/A	
0x0:	add	byte ptr [rip + 0x501300], ah
0x6:	cmp	al, 0x1c
0x8:	mov	ds, word ptr [rax]
0xa:	or	al, 4
0xc:	add	byte ptr [rbp + 0x70], sil
0x10:	add	byte ptr [rbp], 0xf7
0x14:	call	ptr [rdi + 0x3f]
0x17:	pop	rbp
0x18:	xlatb	
* 0xa13d9f7	98-09-10-04	9e611020fc7174fa3244a2a52247153b	983441d154e6e320b1bc4158f86c68e0	1	False	Not Defined PartitionType	0x414ff106	N/A
* 0xa13d9f7	98-09-10-04	9e611020fc7174fa3244a2a52247153b	983441d154e6e320b1bc4158f86c68e0	2	False	FAT12,CHS	0x1901075d	N/A
* 0xa13d9f7	98-09-10-04	9e611020fc7174fa3244a2a52247153b	983441d154e6e320b1bc4158f86c68e0	3	False	Empty	0x43d	N/A
* 0xa13d9f7	98-09-10-04	9e611020fc7174fa3244a2a52247153b	983441d154e6e320b1bc4158f86c68e0	4	False	Not Defined PartitionType	0xae0af3f	N/A
0xa13da5d	30-3c-00-08	76c6e04927781e98290b7bb3f5394010	776c9a98f4a18f25ddddc06e9a419acb	N/A	N/A	N/A	N/A	
0x0:	mov	ebp, 0x28442302
* 0xa13da5d	30-3c-00-08	76c6e04927781e98290b7bb3f5394010	776c9a98f4a18f25ddddc06e9a419acb	1	False	BSDI Swap	0xaaa51400	N/A
* 0xa13da5d	30-3c-00-08	76c6e04927781e98290b7bb3f5394010	776c9a98f4a18f25ddddc06e9a419acb	2	False	AST SmartSleep Partition	0x3ca0003c	N/A
* 0xa13da5d	30-3c-00-08	76c6e04927781e98290b7bb3f5394010	776c9a98f4a18f25ddddc06e9a419acb	3	False	Not Defined PartitionType	0xbbf3d800	N/A
* 0xa13da5d	30-3c-00-08	76c6e04927781e98290b7bb3f5394010	776c9a98f4a18f25ddddc06e9a419acb	4	False	Not Defined PartitionType	0x52aaff70	N/A
0xa13dd32	40-3c-00-18	76dfe92d81a0bfd6233b9d8b3a091b66	1c45c323b953fa21828d1b4f225a96c3	N/A	N/A	N/A	N/A	
0x0:	push	rax
0x1:	add	byte ptr [rcx + 0x22], ah
0x4:	adc	dword ptr [rcx], ebp
0x6:	or	byte ptr [rax], al
* 0xa13dd32	40-3c-00-18	76dfe92d81a0bfd6233b9d8b3a091b66	1c45c323b953fa21828d1b4f225a96c3	1	False	Not Defined PartitionType	0x52a9554a	N/A
* 0xa13dd32	40-3c-00-18	76dfe92d81a0bfd6233b9d8b3a091b66	1c45c323b953fa21828d1b4f225a96c3	2	False	Not Defined PartitionType	0x3c2800	N/A

* 0xa13dd32	40-3c-00-18	76dfe92d81a0bfd6233b9d8b3a091b66	1c45c323b953fa21828d1b4f225a96c3	3	False	Not Defined PartitionType	0x3c6000	N/A
* 0xa13dd32	40-3c-00-18	76dfe92d81a0bfd6233b9d8b3a091b66	1c45c323b953fa21828d1b4f225a96c3	4	False	PartitionMagic recovery partition	0x54a09800	N/A
0xa156c5a	f9-1d-5d-3b	7a3972733dab6f784ef20f72e5a4af09	3b513879b1a6805406f9263763342a98	N/A	N/A	N/A	N/A	
* 0xa156c5a	f9-1d-5d-3b	7a3972733dab6f784ef20f72e5a4af09	3b513879b1a6805406f9263763342a98	1	False	Solaris x86 or Linux Swap	0x69635100	N/A
* 0xa156c5a	f9-1d-5d-3b	7a3972733dab6f784ef20f72e5a4af09	3b513879b1a6805406f9263763342a98	2	False	Not Defined PartitionType	0xce0bf970	N/A
* 0xa156c5a	f9-1d-5d-3b	7a3972733dab6f784ef20f72e5a4af09	3b513879b1a6805406f9263763342a98	3	False	Hidden FAT16,32MB-2GB,LBA	0x62018177	N/A
* 0xa156c5a	f9-1d-5d-3b	7a3972733dab6f784ef20f72e5a4af09	3b513879b1a6805406f9263763342a98	4	False	Not Defined PartitionType	0xd7a20183	N/A
0xa195b5f	63-37-65-61	2b10bef45d1a96683928b08fd49003a1	10ed8f1752b111429cdebdcf2501c1f2	N/A	N/A	N/A	N/A	
0x0:	cmp	ebx, dword ptr [rsi + 0x36392641]
0x6:	imul	eax, dword ptr [rbx + 1], 0x4267d878
0xd:	xchg	esi, eax
* 0xa195b5f	63-37-65-61	2b10bef45d1a96683928b08fd49003a1	10ed8f1752b111429cdebdcf2501c1f2	1	False	FAT12,CHS	0xdb3f1420	N/A
* 0xa195b5f	63-37-65-61	2b10bef45d1a96683928b08fd49003a1	10ed8f1752b111429cdebdcf2501c1f2	2	False	Empty	0xa2a11614	N/A
* 0xa195b5f	63-37-65-61	2b10bef45d1a96683928b08fd49003a1	10ed8f1752b111429cdebdcf2501c1f2	3	False	FAT12,CHS	0x18b31f8	N/A
* 0xa195b5f	63-37-65-61	2b10bef45d1a96683928b08fd49003a1	10ed8f1752b111429cdebdcf2501c1f2	4	False	Not Defined PartitionType	0x29040000	N/A
0xa1de7f5	4c-82-01-38	fd64887546ab9df66fb4071068270ec4	d3b2a0ae286e425a77ce6efb333b9607	N/A	N/A	N/A	N/A	
0x0:	or	eax, edx
0x2:	add	dword ptr [rcx], 0x29
0x5:	jle	0xffffffffffffff8b
0x7:	sub	eax, 0x198b0181
0xc:	cli	
0xd:	cmc	
0xe:	push	rsi
0xf:	fld	xword ptr [rsi]
0x11:	cmp	eax, 0xe3c54526
0x16:	sahf	
0x18:	adc	byte ptr [rax], 0
* 0xa1de7f5	4c-82-01-38	fd64887546ab9df66fb4071068270ec4	d3b2a0ae286e425a77ce6efb333b9607	1	False	Linux	0x500c3a80	N/A
* 0xa1de7f5	4c-82-01-38	fd64887546ab9df66fb4071068270ec4	d3b2a0ae286e425a77ce6efb333b9607	2	False	Not Defined PartitionType	0x30ef9230	N/A
* 0xa1de7f5	4c-82-01-38	fd64887546ab9df66fb4071068270ec4	d3b2a0ae286e425a77ce6efb333b9607	3	False	FAT12,CHS	0x83801e98	N/A
* 0xa1de7f5	4c-82-01-38	fd64887546ab9df66fb4071068270ec4	d3b2a0ae286e425a77ce6efb333b9607	4	False	Not Defined PartitionType	0x8bec8d7b	N/A
0xa1eaea9	0b-31-34-35	6f7aacf1bc4311bf2004ae372621a29f	12bde25f730d0deac7c3ada1e33d1c8a	N/A	N/A	N/A	N/A	
0x0:	add	ah, ah
0x2:	add	byte ptr [rsi], dh
0x4:	cmp	eax, 0x978c6c8
0x9:	scasd	eax, dword ptr [rdi]
0xa:	and	byte ptr [rcx], ah
0xc:	xor	byte ptr [rdi], dh
0xf:	cmp	byte ptr [rdx], dh
0x11:	xor	ax, 0x6139
0x16:	fnstenv	[rbx]
0x18:	movabs	al, byte ptr [0x14f625fb54d0183]
0x21:	xor	dword ptr [rax + 0x14], ecx
0x24:	movabs	eax, dword ptr [0xead3f5db9f000080]
0x2d:	push	-0x4710be0b
0x32:	sar	byte ptr [rbp - 0x22], cl
* 0xa1eaea9	0b-31-34-35	6f7aacf1bc4311bf2004ae372621a29f	12bde25f730d0deac7c3ada1e33d1c8a	1	False	Empty	0x28cabe28	N/A
* 0xa1eaea9	0b-31-34-35	6f7aacf1bc4311bf2004ae372621a29f	12bde25f730d0deac7c3ada1e33d1c8a	2	False	Hibernation	0xb2b8240d	N/A
* 0xa1eaea9	0b-31-34-35	6f7aacf1bc4311bf2004ae372621a29f	12bde25f730d0deac7c3ada1e33d1c8a	3	False	Not Defined PartitionType	0x35105100	N/A
* 0xa1eaea9	0b-31-34-35	6f7aacf1bc4311bf2004ae372621a29f	12bde25f730d0deac7c3ada1e33d1c8a	4	False	Not Defined PartitionType	0x788f018b	N/A
0xa2154aa	32-aa-33-aa	81aff2e066f0eaa6284058ea88b50d7c	1966969c7fb438c05680bb93c92631aa	N/A	N/A	N/A	N/A	
0x0:	push	rsi
0x1:	test	eax, 0xa958a957
0x6:	pop	rcx
0x7:	test	eax, 0xa95ba95a
0xc:	pop	rsp
0xd:	test	eax, 0xa95ea95d
0x12:	pop	rdi
0x13:	test	eax, 0xa961a960
* 0xa2154aa	32-aa-33-aa	81aff2e066f0eaa6284058ea88b50d7c	1966969c7fb438c05680bb93c92631aa	1	False	Not Defined PartitionType	0xaa3caa3b	N/A
* 0xa2154aa	32-aa-33-aa	81aff2e066f0eaa6284058ea88b50d7c	1966969c7fb438c05680bb93c92631aa	2	False	Not Defined PartitionType	0xaa44aa43	N/A

* 0xa2154aa	32-aa-33-aa	81aff2e066f0eaa6284058ea88b50d7c	1966969c7fb438c05680bb93c92631aa	3	False	Not Defined PartitionType	0xaa4caa4b	N/A
* 0xa2154aa	32-aa-33-aa	81aff2e066f0eaa6284058ea88b50d7c	1966969c7fb438c05680bb93c92631aa	4	False	Not Defined PartitionType	0xaa54aa53	N/A
0xa30ab53	55-87-55-88	5244f1d5377ca60f03d814de1207a18e	9dbbb0b7c4e289e6c46318850e2e270c	N/A	N/A	N/A	N/A	
0x0:	push	rsp
0x1:	stosd	dword ptr [rdi], eax
0x2:	push	rsp
0x3:	lodsb	al, byte ptr [rsi]
0x4:	push	rsp
0x5:	lodsd	eax, dword ptr [rsi]
0x6:	push	rsp
0x7:	scasb	al, byte ptr [rdi]
0x8:	push	rsp
0x9:	scasd	eax, dword ptr [rdi]
0xa:	push	rsp
0xb:	mov	al, 0x54
0xd:	mov	cl, 0x54
0xf:	mov	dl, 0x54
0x11:	mov	bl, 0x54
0x13:	mov	ah, 0x54
0x15:	mov	ch, 0x54
0x17:	mov	dh, 0x54
0x19:	mov	bh, 0x54
0x1b:	mov	eax, 0xba54b954
0x20:	push	rsp
0x21:	mov	ebx, 0xbd54bc54
0x26:	push	rsp
0x27:	mov	esi, 0xc054bf54
0x2c:	push	rsp
0x2d:	rcl	dword ptr [rdx + rax*8 + 0x54], 0xc3
0x32:	push	rsp
* 0xa30ab53	55-87-55-88	5244f1d5377ca60f03d814de1207a18e	9dbbb0b7c4e289e6c46318850e2e270c	1	False	Not Defined PartitionType	0x91559055	N/A
* 0xa30ab53	55-87-55-88	5244f1d5377ca60f03d814de1207a18e	9dbbb0b7c4e289e6c46318850e2e270c	2	False	Not Defined PartitionType	0x99559855	N/A
* 0xa30ab53	55-87-55-88	5244f1d5377ca60f03d814de1207a18e	9dbbb0b7c4e289e6c46318850e2e270c	3	False	Not Defined PartitionType	0xa155a055	N/A
* 0xa30ab53	55-87-55-88	5244f1d5377ca60f03d814de1207a18e	9dbbb0b7c4e289e6c46318850e2e270c	4	False	Not Defined PartitionType	0xa955a855	N/A
0xa39e26d	87-1e-95-f8	9267068655d27f10ae6e5dc64c7f4a40	1c12339c67af23387fd0447b2e9f830f	N/A	N/A	N/A	N/A	
* 0xa39e26d	87-1e-95-f8	9267068655d27f10ae6e5dc64c7f4a40	1c12339c67af23387fd0447b2e9f830f	1	False	Not Defined PartitionType	0xed3dde08	N/A
* 0xa39e26d	87-1e-95-f8	9267068655d27f10ae6e5dc64c7f4a40	1c12339c67af23387fd0447b2e9f830f	2	False	Not Defined PartitionType	0x54e18fff	N/A
* 0xa39e26d	87-1e-95-f8	9267068655d27f10ae6e5dc64c7f4a40	1c12339c67af23387fd0447b2e9f830f	3	False	Not Defined PartitionType	0x8f15c632	N/A
* 0xa39e26d	87-1e-95-f8	9267068655d27f10ae6e5dc64c7f4a40	1c12339c67af23387fd0447b2e9f830f	4	False	Not Defined PartitionType	0x29786f00	N/A
0xa4020ad	00-59-ee-a4	8724c7eb443b7c5dc245da1a4a7f7f12	856b2de7534b16676afdf9591247ee94	N/A	N/A	N/A	N/A	
0x0:	pop	rsp
0x1:	clc	
0x2:	dec	dword ptr [rbp + 0x74]
0x5:	add	byte ptr [rax + rax + 0x40], al
0x9:	imul	edi, ebx, 0x2e33bc04
* 0xa4020ad	00-59-ee-a4	8724c7eb443b7c5dc245da1a4a7f7f12	856b2de7534b16676afdf9591247ee94	1	False	Not Defined PartitionType	0xa9e34d9d	N/A
